"collected_for_day","entity_id","new_entity_accounts_count"
"2021-12-06","skyward-finance",33
"2021-12-06","berry-club",17
"2021-12-06","sputnik-dao",9
"2021-12-06","pluminite",1
"2021-12-06","berry-cards",1
"2021-12-06","mintbase",119
"2021-12-06","roketo",2
"2021-12-06","pixel-party",1
"2021-12-06","near-citizen",3
"2021-12-06","ref-finance",113
"2021-12-06","3d-corgis",1
"2021-12-07","near-bet",5
"2021-12-07","nearnauts",16
"2021-12-07","Meta-Pool",66
"2021-12-07","galaxy-online",6
"2021-12-07","near-crowd",25
"2021-12-07","learn-near-club",88
"2021-12-07","skyward-finance",60
"2021-12-07","berry-club",15
"2021-12-07","sputnik-dao",19
"2021-12-07","pluminite",1
"2021-12-07","berry-cards",1
"2021-12-07","mintbase",106
"2021-12-07","roketo",3
"2021-12-07","pixel-party",8
"2021-12-07","near-citizen",7
"2021-12-07","ref-finance",111
"2021-12-08","3d-corgis",3
"2021-12-08","oin-finance",12
"2021-12-08","near-bet",13
"2021-12-08","nearnauts",25
"2021-12-08","Meta-Pool",49
"2021-12-08","galaxy-online",5
"2021-12-08","near-crowd",17
"2021-12-08","learn-near-club",75
"2021-12-08","berry-club",25
"2021-12-08","skyward-finance",82
"2021-12-08","sputnik-dao",8
"2021-12-08","pluminite",1
"2021-12-08","berry-cards",2
"2021-12-08","mintbase",74
"2021-12-08","roketo",5
"2021-12-08","pixel-party",3
"2021-12-08","near-citizen",2
"2021-12-08","ref-finance",168
"2021-12-09","3d-corgis",2
"2021-12-09","oin-finance",16
"2021-12-09","nft-hiphop",1
"2021-12-09","near-bet",15
"2021-12-09","nearnauts",23
"2021-12-09","Meta-Pool",107
"2021-12-09","galaxy-online",12
"2021-12-09","near-crowd",31
"2021-12-09","learn-near-club",75
"2021-12-09","berry-club",12
"2021-12-09","skyward-finance",100
"2021-12-09","nativo-nft",2
"2021-12-09","sputnik-dao",4
"2021-12-09","amplify-art",1
"2021-12-09","pluminite",1
"2021-12-09","berry-cards",4
"2021-12-09","mintbase",58
"2021-12-09","roketo",2
"2021-12-09","pixel-party",7
"2021-12-09","near-citizen",3
"2021-12-09","ref-finance",194
"2021-12-10","oin-finance",5
"2021-12-10","nft-hiphop",2
"2021-12-10","near-bet",3
"2021-12-10","nearnauts",6
"2021-12-10","Meta-Pool",74
"2021-12-10","galaxy-online",7
"2021-12-10","near-crowd",27
"2021-12-10","learn-near-club",83
"2021-12-10","berry-club",6
"2021-12-10","skyward-finance",49
"2021-12-10","sputnik-dao",2
"2021-12-10","nativo-nft",2
"2021-12-10","nifty-comedians",2
"2021-12-10","berry-cards",2
"2021-12-10","mintbase",51
"2021-12-10","roketo",1
"2021-12-10","near-citizen",1
"2021-12-10","pixel-party",5
"2021-12-10","ref-finance",139
"2021-12-11","3d-corgis",2
"2021-12-11","oin-finance",3
"2021-12-11","nft-hiphop",1
"2021-12-11","near-bet",3
"2021-12-11","nearnauts",11
"2021-12-11","Meta-Pool",79
"2021-12-11","galaxy-online",7
"2021-12-11","near-crowd",35
"2021-12-11","learn-near-club",88
"2021-12-11","berry-club",27
"2021-12-11","skyward-finance",60
"2021-12-11","nativo-nft",3
"2021-12-11","sputnik-dao",7
"2021-12-11","pluminite",2
"2021-12-11","berry-cards",1
"2021-12-11","mintbase",96
"2021-12-11","roketo",3
"2021-12-11","near-citizen",1
"2021-12-11","pixel-party",6
"2021-12-11","ref-finance",177
"2021-12-12","3d-corgis",1
"2021-12-12","oin-finance",2
"2021-12-12","nft-hiphop",1
"2021-12-12","near-bet",7
"2021-12-12","nearnauts",13
"2021-12-12","Meta-Pool",69
"2021-12-12","galaxy-online",8
"2021-12-12","near-crowd",42
"2021-12-12","learn-near-club",72
"2021-12-12","skyward-finance",52
"2021-12-12","berry-club",24
"2021-12-12","nativo-nft",1
"2021-12-12","sputnik-dao",9
"2021-12-12","berry-cards",1
"2021-12-12","mintbase",54
"2021-12-12","roketo",8
"2021-12-12","near-citizen",7
"2021-12-12","pixel-party",7
"2021-12-12","ref-finance",176
"2021-12-13","3d-corgis",4
"2021-12-13","oin-finance",4
"2021-12-13","nft-hiphop",2
"2021-12-13","near-bet",5
"2021-12-13","nearnauts",12
"2021-12-13","Meta-Pool",61
"2021-12-13","galaxy-online",5
"2021-12-13","near-crowd",41
"2021-12-13","paras",1
"2021-12-13","learn-near-club",62
"2021-12-13","berry-club",12
"2021-12-13","skyward-finance",31
"2021-12-13","sputnik-dao",5
"2021-12-13","amplify-art",1
"2021-12-13","pluminite",5
"2021-12-13","berry-cards",6
"2021-12-13","mintbase",55
"2021-12-13","roketo",2
"2021-12-13","near-citizen",1
"2021-12-13","pixel-party",3
"2021-12-13","ref-finance",124
"2021-12-14","oin-finance",4
"2021-12-14","nft-hiphop",2
"2021-12-14","near-bet",8
"2021-12-14","nearnauts",10
"2021-12-14","Meta-Pool",51
"2021-12-14","galaxy-online",6
"2021-12-14","near-crowd",46
"2021-12-14","learn-near-club",82
"2021-12-14","berry-club",15
"2021-12-14","skyward-finance",34
"2021-12-14","sputnik-dao",1
"2021-12-14","pluminite",1
"2021-12-14","berry-cards",2
"2021-12-14","mintbase",57
"2021-12-14","roketo",8
"2021-12-14","near-citizen",3
"2021-12-14","pixel-party",7
"2021-12-14","ref-finance",112
"2021-12-15","3d-corgis",2
"2021-12-15","oin-finance",3
"2021-12-15","near-bet",10
"2021-12-15","nearnauts",12
"2021-12-15","Meta-Pool",89
"2021-12-15","galaxy-online",3
"2021-12-15","near-crowd",55
"2021-12-15","paras",1
"2021-12-15","learn-near-club",64
"2021-12-15","berry-club",13
"2021-12-15","skyward-finance",95
"2021-12-15","nativo-nft",1
"2021-12-15","sputnik-dao",7
"2021-12-15","amplify-art",2
"2021-12-15","mintbase",62
"2021-12-15","roketo",4
"2021-12-15","pixel-party",6
"2021-12-15","ref-finance",162
"2021-12-16","3d-corgis",1
"2021-12-16","oin-finance",131
"2021-12-16","nft-hiphop",1
"2021-12-16","near-bet",4
"2021-12-16","nearnauts",14
"2021-12-16","Meta-Pool",41
"2021-12-16","galaxy-online",4
"2021-12-16","near-crowd",133
"2021-12-16","learn-near-club",85
"2021-12-16","skyward-finance",44
"2021-12-16","berry-club",23
"2021-12-16","nativo-nft",1
"2021-12-16","sputnik-dao",5
"2021-12-16","pluminite",4
"2021-12-16","berry-cards",3
"2021-12-16","mintbase",81
"2021-12-16","roketo",2
"2021-12-16","near-citizen",3
"2021-12-16","pixel-party",6
"2021-12-16","ref-finance",120
"2021-12-17","3d-corgis",1
"2021-12-17","oin-finance",106
"2021-12-17","near-bet",4
"2021-12-17","nearnauts",13
"2021-12-17","Meta-Pool",59
"2021-12-17","galaxy-online",4
"2021-12-17","near-crowd",40
"2021-12-17","learn-near-club",40
"2021-12-17","berry-club",18
"2021-12-17","skyward-finance",38
"2021-12-17","sputnik-dao",5
"2021-12-17","pluminite",1
"2021-12-17","berry-cards",1
"2021-12-17","mintbase",72
"2021-12-17","roketo",979
"2021-12-17","pixel-party",3
"2021-12-17","ref-finance",116
"2021-12-18","oin-finance",37
"2021-12-18","nft-hiphop",2
"2021-12-18","nearnauts",15
"2021-12-18","Meta-Pool",61
"2021-12-18","galaxy-online",3
"2021-12-18","near-crowd",25
"2021-12-18","learn-near-club",63
"2021-12-18","skyward-finance",18
"2021-12-18","berry-club",8
"2021-12-18","pluminite",1
"2021-12-18","berry-cards",1
"2021-12-18","mintbase",39
"2021-12-18","roketo",934
"2021-12-18","near-citizen",2
"2021-12-18","ref-finance",129
"2021-12-19","oin-finance",19
"2021-12-19","nft-hiphop",1
"2021-12-19","near-bet",2
"2021-12-19","nearnauts",5
"2021-12-19","Meta-Pool",54
"2021-12-19","galaxy-online",3
"2021-12-19","near-crowd",40
"2021-12-19","learn-near-club",23
"2021-12-19","skyward-finance",14
"2021-12-19","berry-club",10
"2021-12-19","sputnik-dao",4
"2021-12-19","berry-cards",2
"2021-12-19","mintbase",16
"2021-12-19","roketo",211
"2021-12-19","pixel-party",1
"2021-12-19","near-citizen",3
"2021-12-19","ref-finance",132
"2021-12-20","oin-finance",27
"2021-12-20","near-bet",3
"2021-12-20","nearnauts",4
"2021-12-20","Meta-Pool",74
"2021-12-20","galaxy-online",2
"2021-12-20","near-crowd",40
"2021-12-20","paras",1
"2021-12-20","learn-near-club",21
"2021-12-20","skyward-finance",8
"2021-12-20","berry-club",12
"2021-12-20","sputnik-dao",2
"2021-12-20","mintbase",38
"2021-12-20","roketo",157
"2021-12-20","near-citizen",3
"2021-12-20","pixel-party",8
"2021-12-20","ref-finance",146
